transaction_datetime,category,account,amount,currency,note,is_virtual,is_ignored
2025-01-23 00:00:00,增肥,One,-179.00,TWD,711,False,False
2025-01-23 00:00:00,增肥,One,-124.00,TWD,711,False,False
2025-01-23 00:00:00,增肥,Two,-3174.00,TWD,老曹旺,False,False
2025-01-23 00:00:00,增肥,Two,-70.00,TWD,711,False,False
2025-01-24 00:00:00,增肥,One,-175.00,TWD,中餐,False,False
2025-01-24 00:00:00,該死,One,-170.00,TWD,原神,False,False
2025-01-24 00:00:00,增肥,Two,-65.00,TWD,約翰,False,False
2025-01-24 00:00:00,補給,Two,65.00,TWD,From Kryptonite,False,False
2025-01-24 00:00:00,五金,Two,-3290.00,TWD,床單,False,False
2025-01-24 00:00:00,補給,Two,3290.00,TWD,From Kryptonite,False,False
2025-01-24 00:00:00,增肥,Two,-670.00,TWD,Pizza,False,False
2025-01-24 00:00:00,機啪,Two,-60.00,TWD,,False,False
2025-01-24 00:00:00,增肥,Two,-69.00,TWD,711,False,False
2025-01-24 00:00:00,增肥,Two,-50.00,TWD,711,False,False
2025-01-25 00:00:00,增肥,Two,-230.00,TWD,Cama,False,False
2025-01-25 00:00:00,增肥,Two,-598.00,TWD,中餐,False,False
2025-01-26 00:00:00,汽暖,One,-933.00,TWD,,False,False
2025-01-26 00:00:00,增肥,Two,-70.00,TWD,礁溪香腸伯,False,False
2025-01-26 00:00:00,該死,Two,-80.00,TWD,德州撲克,False,False
2025-01-26 00:00:00,增肥,Two,-140.00,TWD,五銅號,False,False
2025-01-26 00:00:00,增肥,Two,-674.00,TWD,宜蘭,False,False
2025-01-26 00:00:00,補給,Two,674.00,TWD,From Kryptonite,False,False
2025-01-27 00:00:00,增肥,One,-467.00,TWD,星巴克,False,False
2025-01-27 00:00:00,增肥,Two,-307.00,TWD,麥噹噹,False,False
2025-01-27 00:00:00,該死,Two,-7152.00,TWD,宜蘭包棟,False,False
2025-01-28 00:00:00,該死,One,-700.00,TWD,刮刮樂,False,False
2025-01-28 00:00:00,增肥,Two,-120.00,TWD,得正,False,False
2025-01-28 00:00:00,增肥,Two,-39.00,TWD,711,False,False
2025-01-28 00:00:00,增肥,Two,-389.00,TWD,早餐,False,False
2025-01-29 00:00:00,增肥,Two,-800.00,TWD,漢堡,False,False
2025-01-29 00:00:00,增肥,Two,-490.00,TWD,咖啡,False,False
2025-01-29 00:00:00,增肥,Two,-229.00,TWD,711,False,False
2025-01-30 00:00:00,汽暖,Two,-911.00,TWD,,False,False
2025-01-30 00:00:00,賭博,台股,185.00,TWD,,False,False
2025-01-31 00:00:00,增肥,One,-480.00,TWD,蛋餅,False,False
2025-01-31 00:00:00,增肥,Two,-290.00,TWD,鹹酥雞,False,False
2025-01-31 00:00:00,增肥,Two,-480.00,TWD,中餐,False,False
2025-01-31 00:00:00,該死,Two,-500.00,TWD,打麻將,False,False
2025-01-31 00:00:00,補給,Two,100.00,TWD,From Kryptonite,False,False
2025-01-31 00:00:00,補給,Two,10000.00,TWD,From Kryptonite 20250328,False,False
2025-01-31 00:00:00,補給,Two,9000.00,TWD,From Kryptonite 20250408,False,False
2025-01-31 00:00:00,增肥,Two,-92.00,TWD,711,False,False
2025-01-31 00:00:00,帳單,One,-1750.00,TWD,調賬,False,False
2025-01-31 00:00:00,帳單,借錢,-4568.50,TWD,利息,False,False
2025-01-31 00:00:00,賭博,美股,3270.00,USD,,False,False
2025-02-01 00:00:00,補給,One,10000.00,TWD,紅包,False,False
2025-02-01 00:00:00,借過,Two,-400.00,TWD,,False,False
2025-02-01 00:00:00,增肥,Two,-415.00,TWD,義大利麵,False,False
2025-02-01 00:00:00,增肥,Two,-25.00,TWD,711,False,False
2025-02-01 00:00:00,增肥,Two,-120.00,TWD,年糕,False,False
2025-02-01 00:00:00,補給,Two,120.00,TWD,From Kryptonite,False,False
2025-02-01 00:00:00,五金,One,-330.00,TWD,iCloud,False,False
2025-02-02 00:00:00,該死,Two,-2800.00,TWD,按摩,False,False
2025-02-02 00:00:00,增肥,Two,-150.00,TWD,早餐,False,False
2025-02-03 00:00:00,增肥,One,-179.00,TWD,711,False,False
2025-02-03 00:00:00,苦口,One,-50.00,TWD,牙醫,False,False
2025-02-03 00:00:00,增肥,One,-115.00,TWD,早餐,False,False
2025-02-04 00:00:00,增肥,One,-135.00,TWD,早餐,False,False
2025-02-04 00:00:00,苦口,One,-1150.00,TWD,流感疫苗,False,False
2025-02-04 00:00:00,該死,One,-490.00,TWD,漫畫,False,False
2025-02-04 00:00:00,增肥,Two,-28.00,TWD,711,False,False
2025-02-04 00:00:00,增肥,Two,-385.00,TWD,雞湯牛肉麵,False,False
2025-02-05 00:00:00,增肥,One,-145.00,TWD,麥登登,False,False
2025-02-05 00:00:00,增肥,One,-352.00,TWD,晚餐,False,False
2025-02-05 00:00:00,該死,One,-220.00,TWD,漫畫,False,False
2025-02-05 00:00:00,增肥,Two,-84.00,TWD,711,False,False
2025-02-05 00:00:00,補給,鎂薪,3100.00,USD,,False,False
2025-02-06 00:00:00,增肥,Two,-406.00,TWD,麥噹噹,False,False
2025-02-06 00:00:00,增肥,One,-120.00,TWD,Uber Eats 訂閱,False,False
2025-02-07 00:00:00,增肥,One,-100.00,TWD,麥登登,False,False
2025-02-07 00:00:00,增肥,Two,-29.00,TWD,711,False,False
2025-02-07 00:00:00,增肥,Two,-920.00,TWD,雞湯大叔,False,False
2025-02-07 00:00:00,增肥,Two,-75.00,TWD,50嵐,False,False
2025-02-08 00:00:00,增肥,One,-179.00,TWD,711,False,False
2025-02-08 00:00:00,增肥,One,-185.00,TWD,711,False,False
2025-02-08 00:00:00,增肥,One,-256.00,TWD,晚餐,False,False
2025-02-08 00:00:00,增肥,One,-35.00,TWD,711,False,False
2025-02-09 00:00:00,增肥,Two,-75.00,TWD,711,False,False
2025-02-09 00:00:00,增肥,Two,-240.00,TWD,黃記,False,False
2025-02-09 00:00:00,增肥,Two,-139.00,TWD,711,False,False
2025-02-09 00:00:00,增肥,Two,-75.00,TWD,鶴茶樓,False,False
2025-02-10 00:00:00,增肥,One,-115.00,TWD,麥登登,False,False
2025-02-10 00:00:00,孝親,One,-5000.00,TWD,,False,False
2025-02-10 00:00:00,講話,One,-687.00,TWD,,False,False
2025-02-10 00:00:00,增肥,Two,-106.00,TWD,一沐日,False,False
2025-02-10 00:00:00,增肥,Two,-225.00,TWD,小林,False,False
2025-02-11 00:00:00,增肥,One,-100.00,TWD,大正元,False,False
2025-02-11 00:00:00,增肥,Two,-888.00,TWD,鼎泰豐,False,False
2025-02-11 00:00:00,增肥,Two,-265.00,TWD,全聯,False,False
2025-02-11 00:00:00,保險,One,-2833.00,TWD,,False,False
2025-02-12 00:00:00,增肥,One,-95.00,TWD,大正元,False,False
2025-02-12 00:00:00,熊仔,One,-11056.00,TWD,,False,False
2025-02-12 00:00:00,該死,One,-330.00,TWD,原神,False,False
2025-02-12 00:00:00,增肥,One,-150.00,TWD,,False,False
2025-02-12 00:00:00,增肥,One,-75.00,TWD,大正元,False,False
2025-02-12 00:00:00,有益,One,-478.00,TWD,杜林果,False,False
2025-02-13 00:00:00,增肥,One,-207.00,TWD,麥噹噹,False,False
2025-02-14 00:00:00,增肥,One,-125.00,TWD,麥登登,False,False
2025-02-14 00:00:00,增肥,Two,-785.00,TWD,麵屋羽先,False,False
2025-02-15 00:00:00,該死,One,-90.00,TWD,可樂果,False,False
2025-02-15 00:00:00,保險,One,-1668.00,TWD,旅平險,False,False
2025-02-15 00:00:00,講話,One,-694.00,TWD,日本esim,False,False
2025-02-15 00:00:00,增肥,Two,-1170.00,TWD,The Slice,False,False
2025-02-15 00:00:00,增肥,Two,-45.00,TWD,711,False,False
2025-02-16 00:00:00,增肥,One,-175.00,TWD,早餐,False,False
2025-02-16 00:00:00,屋伯,One,-207.00,TWD,,False,False
2025-02-16 00:00:00,五金,One,-1066.00,TWD,柯南,False,False
2025-02-16 00:00:00,增肥,One,-36.00,TWD,711,False,False
2025-02-16 00:00:00,一起,One,-160.00,TWD,,False,False
2025-02-16 00:00:00,增肥,Two,-353.00,TWD,全聯,False,False
2025-02-17 00:00:00,增肥,One,-36.00,TWD,711,False,False
2025-02-17 00:00:00,有益,One,-655.00,TWD,ChatGPT,False,False
2025-02-17 00:00:00,增肥,日円,-950.00,JPY,中餐,False,False
2025-02-18 00:00:00,遮羞,One,-7122.00,TWD, Uniqlo,False,False
2025-02-18 00:00:00,五金,One,-906.00,TWD,加濕器,False,False
2025-02-18 00:00:00,屋伯,One,-259.00,TWD,,False,False
2025-02-18 00:00:00,增肥,One,-311.00,TWD,餃子王將,False,False
2025-02-18 00:00:00,增肥,One,-191.00,TWD,711,False,False
2025-02-18 00:00:00,增肥,日円,-5000.00,JPY,伙食,False,False
2025-02-18 00:00:00,增肥,日円,-4000.00,JPY,星巴克,False,False
2025-02-18 00:00:00,一起,日円,-190.00,JPY,,False,False
2025-02-18 00:00:00,增肥,日円,-1100.00,JPY,中餐,False,False
2025-02-19 00:00:00,增肥,One,-214.00,TWD,中餐,False,False
2025-02-19 00:00:00,增肥,One,-190.00,TWD,晚餐,False,False
2025-02-19 00:00:00,增肥,One,-74.00,TWD,711,False,False
2025-02-19 00:00:00,該死,One,-240.00,TWD,LineTV,False,False
2025-02-19 00:00:00,睡覺,Two,-25000.00,TWD,,False,False
2025-02-20 00:00:00,增肥,One,-590.00,TWD,KFC,False,False
2025-02-21 00:00:00,增肥,One,-149.00,TWD,711,False,False
2025-02-21 00:00:00,增肥,One,-348.00,TWD,中餐,False,False
2025-02-21 00:00:00,屋伯,One,-308.00,TWD,,False,False
2025-02-21 00:00:00,增肥,One,-75.00,TWD,711,False,False
2025-02-22 00:00:00,增肥,One,-231.00,TWD,餃子王將,False,False
2025-02-22 00:00:00,苦口,One,-193.00,TWD,喉嚨藥,False,False
2025-02-22 00:00:00,五金,One,-273.00,TWD,勝立百貨,False,False
2025-02-22 00:00:00,增肥,One,-125.00,TWD,711,False,False
2025-02-22 00:00:00,寶包,One,-4311.00,TWD,Agoda,False,False
2025-02-22 00:00:00,寶包,One,-2819.00,TWD,,False,False
2025-02-22 00:00:00,增肥,One,-55.00,TWD,711,False,False
2025-02-23 00:00:00,增肥,One,-129.00,TWD,手搖,False,False
2025-02-23 00:00:00,增肥,One,-151.00,TWD,糖果,False,False
2025-02-23 00:00:00,講話,One,-819.00,TWD,日本esim,False,False
2025-02-23 00:00:00,增肥,One,-462.00,TWD,漢堡,False,False
2025-02-23 00:00:00,增肥,One,-75.00,TWD,711,False,False
2025-02-23 00:00:00,增肥,One,-61.00,TWD,711,False,False
2025-02-23 00:00:00,一起,日円,-190.00,JPY,,False,False
2025-02-23 00:00:00,一起,日円,-190.00,JPY,,False,False
2025-02-24 00:00:00,增肥,One,-302.00,TWD,中餐,False,False
2025-02-24 00:00:00,增肥,One,-341.00,TWD,一人燒肉,False,False
2025-02-25 00:00:00,增肥,One,-56.00,TWD,711,False,False
2025-02-25 00:00:00,增肥,One,-75.00,TWD,711,False,False
2025-02-25 00:00:00,增肥,日円,-1100.00,JPY,義大利麵,False,False
2025-02-25 00:00:00,增肥,日円,-1500.00,JPY,夜店拉麵,False,False
2025-02-26 00:00:00,增肥,One,-213.00,TWD,麥噹噹,False,False
2025-02-26 00:00:00,增肥,One,-453.00,TWD,肯德基,False,False
2025-02-26 00:00:00,增肥,One,-119.00,TWD,711,False,False
2025-02-26 00:00:00,增肥,日円,-950.00,JPY,中餐,False,False
2025-02-27 00:00:00,增肥,One,-57.00,TWD,711,False,False
2025-02-27 00:00:00,增肥,One,-218.00,TWD,中餐,False,False
2025-02-27 00:00:00,頭暈,One,-52.00,TWD,711,False,False
2025-02-28 00:00:00,增肥,One,-243.00,TWD,餃子王將,False,False
2025-02-28 00:00:00,增肥,One,-114.00,TWD,711,False,False
2025-02-28 00:00:00,增肥,One,-106.00,TWD,711,False,False
2025-02-28 00:00:00,補給,One,7000.00,TWD,From Kryptonite 20250328,False,False
2025-02-28 00:00:00,補給,Two,5000.00,TWD,From Kryptonite 20250328,False,False
2025-02-28 00:00:00,補給,Two,9000.00,TWD,From Kryptonite 20250408,False,False
2025-02-28 00:00:00,帳單,One,-1750.00,TWD,調賬,False,False
2025-02-28 00:00:00,賭博,台股,185.00,TWD,,False,False
2025-02-28 00:00:00,帳單,借錢,-4568.50,TWD,利息,False,False
2025-02-28 00:00:00,賭博,美股,3270.00,USD,,False,False
2025-03-01 00:00:00,寶包,One,-1456.00,TWD,小倉山莊,False,False
2025-03-01 00:00:00,一起,One,-137.00,TWD,,False,False
2025-03-01 00:00:00,一起,One,-28.00,TWD,,False,False
2025-03-01 00:00:00,增肥,One,-308.00,TWD,拉麵,False,False
2025-03-01 00:00:00,增肥,One,-1350.00,TWD,草莓&糖果,False,False
2025-03-01 00:00:00,一起,One,-31.00,TWD,,False,False
2025-03-01 00:00:00,寶包,One,-1166.00,TWD,Pocky,False,False
2025-03-01 00:00:00,增肥,One,-119.00,TWD,711,False,False
2025-03-01 00:00:00,該死,One,-455.00,TWD,大金剛公仔,False,False
2025-03-01 00:00:00,一起,One,-197.00,TWD,,False,False
2025-03-01 00:00:00,增肥,One,-130.00,TWD,珍奶,False,False
2025-03-01 00:00:00,增肥,One,-522.00,TWD,KFC,False,False
2025-03-01 00:00:00,增肥,One,-116.00,TWD,711,False,False
2025-03-01 00:00:00,一起,日円,-190.00,JPY,,False,False
2025-03-01 00:00:00,一起,日円,-190.00,JPY,,False,False
2025-03-01 00:00:00,薪資,日円,14852.00,JPY,餐費補助,False,False
2025-03-01 00:00:00,五金,One,-330.00,TWD,iCloud,False,False
2025-03-02 00:00:00,增肥,One,-375.00,TWD,中餐,False,False
2025-03-02 00:00:00,寶包,One,-331.00,TWD,糖果,False,False
2025-03-02 00:00:00,寶包,One,-77.00,TWD,糖果,False,False
2025-03-02 00:00:00,寶包,One,-123.00,TWD,糖果,False,False
2025-03-02 00:00:00,寶包,One,-452.00,TWD,糖果,False,False
2025-03-02 00:00:00,增肥,One,-109.00,TWD,711,False,False
2025-03-02 00:00:00,一起,日円,-240.00,JPY,,False,False
2025-03-02 00:00:00,一起,日円,-190.00,JPY,,False,False
2025-03-02 00:00:00,一起,日円,-190.00,JPY,,False,False
2025-03-03 00:00:00,增肥,One,-243.00,TWD,餃子王將,False,False
2025-03-03 00:00:00,補給,日円,22000.00,JPY,餐費,False,False
2025-03-03 00:00:00,增肥,日円,-950.00,JPY,中餐,False,False
2025-03-04 00:00:00,增肥,One,-119.00,TWD,711,False,False
2025-03-04 00:00:00,增肥,One,-218.00,TWD,中餐,False,False
2025-03-04 00:00:00,講話,One,-263.00,TWD,日本esim,False,False
2025-03-04 00:00:00,五金,One,-336.00,TWD,711,False,False
2025-03-04 00:00:00,該死,One,-3290.00,TWD,原神,False,False
2025-03-05 00:00:00,增肥,One,-284.00,TWD,機場,False,False
2025-03-05 00:00:00,講話,One,-1183.00,TWD,馬來西亞esim,False,False
2025-03-05 00:00:00,寶包,One,-227.00,TWD,麥噹噹,False,False
2025-03-05 00:00:00,增肥,One,-381.00,TWD,漢堡,False,False
2025-03-05 00:00:00,增肥,One,-60.00,TWD,711,False,False
2025-03-06 00:00:00,增肥,One,-215.00,TWD,咖啡廳,False,False
2025-03-06 00:00:00,增肥,One,-200.00,TWD,711,False,False
2025-03-06 00:00:00,薪資,鎂薪,3533.00,USD,,False,False
2025-03-06 00:00:00,增肥,One,-120.00,TWD,Uber Eats 訂閱,False,False
2025-03-07 00:00:00,增肥,One,-476.00,TWD,咖啡廳,False,False
2025-03-07 00:00:00,屋伯,One,-107.00,TWD,,False,False
2025-03-08 00:00:00,孝親,One,-5000.00,TWD,,False,False
2025-03-08 00:00:00,增肥,One,-286.00,TWD,KGB Burger,False,False
2025-03-08 00:00:00,增肥,One,-134.00,TWD,星巴克,False,False
2025-03-08 00:00:00,該死,One,-872.00,TWD,按摩,False,False
2025-03-08 00:00:00,增肥,One,-63.00,TWD,711,False,False
2025-03-08 00:00:00,增肥,One,-542.00,TWD,肉肉,False,False
2025-03-09 00:00:00,五金,One,-185.00,TWD,雨傘,False,False
2025-03-09 00:00:00,增肥,One,-96.00,TWD,咖啡,False,False
2025-03-09 00:00:00,該死,One,-1047.00,TWD,按摩,False,False
2025-03-09 00:00:00,增肥,One,-167.00,TWD,披薩,False,False
2025-03-09 00:00:00,屋伯,One,-184.00,TWD,,False,False
2025-03-09 00:00:00,增肥,One,-63.00,TWD,711,False,False
2025-03-09 00:00:00,五金,One,-268.00,TWD,洗衣服,False,False
2025-03-10 00:00:00,增肥,One,-438.00,TWD,中餐,False,False
2025-03-11 00:00:00,增肥,One,-190.00,TWD,PAUL,False,False
2025-03-11 00:00:00,講話,One,-394.00,TWD,柬埔寨esim,False,False
2025-03-11 00:00:00,保險,One,-2833.00,TWD,,False,False
2025-03-13 00:00:00,增肥,One,-303.00,TWD,Burger King,False,False
2025-03-13 00:00:00,寶包,One,-213.00,TWD,麥噹噹,False,False
2025-03-14 00:00:00,五金,One,-269.00,TWD,洗衣服,False,False
2025-03-14 00:00:00,增肥,One,-114.00,TWD,711,False,False
2025-03-14 00:00:00,屋伯,One,-61.00,TWD,,False,False
2025-03-14 00:00:00,增肥,One,-366.00,TWD,咖啡廳,False,False
2025-03-14 00:00:00,增肥,One,-175.00,TWD,麥噹噹,False,False
2025-03-14 00:00:00,寶包,One,-268.00,TWD,Uber Eats,False,False
2025-03-14 00:00:00,增肥,One,-627.00,TWD,,False,False
2025-03-15 00:00:00,熊仔,One,-4696.00,TWD,吹風機,False,False
2025-03-15 00:00:00,五金,One,-280.00,TWD,洗澡,False,False
2025-03-15 00:00:00,該死,One,-643.00,TWD,休息室,False,False
2025-03-15 00:00:00,熊仔,One,-5575.00,TWD,De De De 爹三小,False,False
2025-03-15 00:00:00,增肥,One,-125.00,TWD,Come buy,False,False
2025-03-15 00:00:00,增肥,One,-65.00,TWD,豆花,False,False
2025-03-15 00:00:00,一起,One,-150.00,TWD,,False,False
2025-03-15 00:00:00,增肥,Two,-745.00,TWD,晚餐,False,False
2025-03-16 00:00:00,增肥,One,-1480.00,TWD,鼎泰豐,False,False
2025-03-16 00:00:00,增肥,Two,-180.00,TWD,將吧果汁,False,False
2025-03-16 00:00:00,增肥,Two,-280.00,TWD,711,False,False
2025-03-17 00:00:00,增肥,One,-145.00,TWD,麥噹噹,False,False
2025-03-17 00:00:00,講話,One,-875.00,TWD,,False,False
2025-03-17 00:00:00,增肥,One,-291.00,TWD,燉奶,False,False
2025-03-17 00:00:00,有益,One,-659.00,TWD,ChatGPT,False,False
2025-03-17 00:00:00,增肥,Two,-320.00,TWD,河粉,False,False
2025-03-17 00:00:00,五金,Two,-99.00,TWD,711 ,False,False
2025-03-17 00:00:00,增肥,Two,-45.00,TWD,711,False,False
2025-03-18 00:00:00,增肥,One,-115.00,TWD,早餐,False,False
2025-03-18 00:00:00,增肥,One,-150.00,TWD,,False,False
2025-03-18 00:00:00,增肥,Two,-50.00,TWD,一沐日,False,False
2025-03-18 00:00:00,增肥,Two,-70.00,TWD,迷客夏,False,False
2025-03-19 00:00:00,增肥,One,-95.00,TWD,早餐,False,False
2025-03-19 00:00:00,增肥,Two,-475.00,TWD,雞湯牛肉麵,False,False
2025-03-20 00:00:00,增肥,One,-95.00,TWD,大正元,False,False
2025-03-20 00:00:00,增肥,Two,-70.00,TWD,抿茶,False,False
2025-03-20 00:00:00,增肥,Two,-351.00,TWD,麥噹噹,False,False
2025-03-20 00:00:00,睡覺,Two,-25000.00,TWD,,False,False
2025-03-21 00:00:00,該死,Two,-806.00,TWD,電影票,False,False
2025-03-21 00:00:00,增肥,Two,-705.00,TWD,披薩,False,False
2025-03-21 00:00:00,增肥,Two,-120.00,TWD,爆米花,False,False
2025-03-22 00:00:00,增肥,One,-139.00,TWD,711,False,False
2025-03-22 00:00:00,豆漿,One,-1133.00,TWD,朱記,False,False
2025-03-22 00:00:00,汽暖,One,-897.00,TWD,,False,False
2025-03-22 00:00:00,增肥,One,-30.00,TWD,711,False,False
2025-03-22 00:00:00,機暖,One,-265.00,TWD,,False,False
2025-03-22 00:00:00,增肥,Two,-79.00,TWD,711,False,False
2025-03-22 00:00:00,增肥,Two,-161.00,TWD,711,False,False
2025-03-22 00:00:00,汽啪,Two,-120.00,TWD,,False,False
2025-03-22 00:00:00,補給,Two,120.00,TWD,From Kryptonite,False,False
2025-03-23 00:00:00,熊仔,One,-568.00,TWD,草莓,False,False
2025-03-23 00:00:00,增肥,One,-54.00,TWD,早餐,False,False
2025-03-23 00:00:00,增肥,Two,-100.00,TWD,丁香豆花,False,False
2025-03-24 00:00:00,增肥,One,-95.00,TWD,中餐,False,False
2025-03-24 00:00:00,增肥,Two,-370.00,TWD,雞腿飯,False,False
2025-03-24 00:00:00,增肥,Two,-46.00,TWD,711,False,False
2025-03-24 00:00:00,增肥,Two,-1920.00,TWD,膠囊咖啡,False,False
2025-03-25 00:00:00,帳單,One,-15.00,TWD,,False,False
2025-03-25 00:00:00,增肥,Two,-120.00,TWD,中餐,False,False
2025-03-25 00:00:00,增肥,Two,-365.00,TWD,酸辣粉,False,False
2025-03-26 00:00:00,該死,One,-3790.00,TWD,原神,False,False
2025-03-26 00:00:00,增肥,One,-124.00,TWD,711,False,False
2025-03-26 00:00:00,五金,One,-1500.00,TWD,,False,False
2025-03-26 00:00:00,增肥,Two,-424.00,TWD,IKEA,False,False
2025-03-26 00:00:00,五金,Two,-394.00,TWD,保護貼,False,False
2025-03-27 00:00:00,增肥,One,-124.00,TWD,711,False,False
2025-03-27 00:00:00,增肥,One,-217.00,TWD,麥噹噹,False,False
2025-03-27 00:00:00,五金,One,-495.00,TWD,萬向輪,False,False
2025-03-27 00:00:00,機啪,One,-19.00,TWD,,False,False
2025-03-27 00:00:00,五金,Two,-1200.00,TWD,防蚊片,False,False
2025-03-28 00:00:00,增肥,One,-124.00,TWD,711,False,False
2025-03-28 00:00:00,一起,One,-30.00,TWD,,False,False
2025-03-28 00:00:00,帳單,One,-3304.00,TWD,202502 健保費,False,False
2025-03-28 00:00:00,增肥,Two,-530.00,TWD,晚餐,False,False
2025-03-28 00:00:00,五金,Two,-944.00,TWD,送洗衣服,False,False
2025-03-28 00:00:00,增肥,Two,-50.00,TWD,快樂QQ球,False,False
2025-03-29 00:00:00,增肥,Two,-218.00,TWD,麥噹噹,False,False
2025-03-29 00:00:00,增肥,Two,-1175.00,TWD,十一街,False,False
2025-03-29 00:00:00,汽啪,Two,-30.00,TWD,,False,False
2025-03-29 00:00:00,遮羞,Two,-500.00,TWD,剪頭髮,False,False
2025-03-29 00:00:00,增肥,Two,-25.00,TWD,711,False,False
2025-03-30 00:00:00,一起,One,-30.00,TWD,,False,False
2025-03-30 00:00:00,增肥,One,-75.00,TWD,50嵐,False,False
2025-03-30 00:00:00,增肥,Two,-275.00,TWD,麥噹噹,False,False
2025-03-30 00:00:00,汽啪,Two,-152.00,TWD,,False,False
2025-03-30 00:00:00,賭博,台股,185.00,TWD,,False,False
2025-03-31 00:00:00,增肥,One,-69.00,TWD,711,False,False
2025-03-31 00:00:00,增肥,One,-95.00,TWD,大正元,False,False
2025-03-31 00:00:00,汽啪,Two,-190.00,TWD,,False,False
2025-03-31 00:00:00,增肥,Two,-60.00,TWD,得正,False,False
2025-03-31 00:00:00,增肥,Two,-300.00,TWD,臭臭鍋,False,False
2025-03-31 00:00:00,補給,Two,9000.00,TWD,From Kryptonite 20250506,False,False
2025-03-31 00:00:00,補給,Two,7000.00,TWD,From Kryptonite 20250724 手動調賬,False,False
2025-03-31 00:00:00,帳單,One,-1750.00,TWD,調賬,False,False
2025-03-31 00:00:00,帳單,借錢,-4568.50,TWD,利息,False,False
2025-03-31 00:00:00,賭博,美股,3270.00,USD,,False,False
2025-04-01 00:00:00,增肥,One,-257.00,TWD,711,False,False
2025-04-01 00:00:00,寶包,One,-359.00,TWD,Subway,False,False
2025-04-01 00:00:00,增肥,One,-95.00,TWD,大正元,False,False
2025-04-01 00:00:00,增肥,Two,-397.00,TWD,麥噹噹,False,False
2025-04-01 00:00:00,增肥,Two,-284.00,TWD,全聯,False,False
2025-04-01 00:00:00,五金,One,-330.00,TWD,iCloud,False,False
2025-04-02 00:00:00,增肥,One,-125.00,TWD,麥登登,False,False
2025-04-02 00:00:00,增肥,One,-70.00,TWD,迷客夏,False,False
2025-04-02 00:00:00,熊仔,One,-4640.00,TWD,泡溫泉,False,False
2025-04-02 00:00:00,增肥,Two,-1006.00,TWD,雞湯大叔,False,False
2025-04-03 00:00:00,寶包,One,-480.00,TWD,蝦子,False,False
2025-04-03 00:00:00,增肥,Two,-299.00,TWD,美芝城,False,False
2025-04-03 00:00:00,增肥,Two,-2050.00,TWD,蔬菜羊肉,False,False
2025-04-03 00:00:00,增肥,Two,-75.00,TWD,鶴茶樓,False,False
2025-04-03 00:00:00,增肥,Two,-606.00,TWD,全聯,False,False
2025-04-03 00:00:00,增肥,Two,-65.00,TWD,豆花,False,False
2025-04-03 00:00:00,薪資,鎂薪,3438.00,USD,,False,False
2025-04-04 00:00:00,一起,One,-30.00,TWD,,False,False
2025-04-04 00:00:00,增肥,One,-160.00,TWD,星巴克,False,False
2025-04-04 00:00:00,增肥,One,-75.00,TWD,龜記,False,False
2025-04-04 00:00:00,增肥,One,-280.00,TWD,鹹酥雞,False,False
2025-04-04 00:00:00,增肥,Two,-40.00,TWD,711,False,False
2025-04-04 00:00:00,增肥,Two,-48.00,TWD,高麗菜,False,False
2025-04-05 00:00:00,借過,One,-400.00,TWD,,False,False
2025-04-05 00:00:00,帳單,One,-170.00,TWD,,False,False
2025-04-05 00:00:00,汽暖,One,-883.00,TWD,,False,False
2025-04-05 00:00:00,增肥,One,-50.00,TWD,一沐日,False,False
2025-04-05 00:00:00,一起,One,-30.00,TWD,,False,False
2025-04-05 00:00:00,增肥,One,-207.00,TWD,麥噹噹,False,False
2025-04-06 00:00:00,增肥,One,-124.00,TWD,711,False,False
2025-04-06 00:00:00,汽啪,One,-304.00,TWD,,False,False
2025-04-06 00:00:00,增肥,Two,-70.00,TWD,一沐日,False,False
2025-04-06 00:00:00,增肥,Two,-149.00,TWD,全聯,False,False
2025-04-06 00:00:00,增肥,One,-120.00,TWD,Uber Eats 訂閱,False,False
2025-04-07 00:00:00,增肥,One,-95.00,TWD,大正元,False,False
2025-04-07 00:00:00,孝親,One,-5000.00,TWD,,False,False
2025-04-07 00:00:00,增肥,Two,-77.00,TWD,711,False,False
2025-04-08 00:00:00,增肥,One,-130.00,TWD,麥登登,False,False
2025-04-08 00:00:00,增肥,One,-65.00,TWD,鶴茶樓,False,False
2025-04-08 00:00:00,增肥,Two,-58.00,TWD,711,False,False
2025-04-08 00:00:00,增肥,Two,-275.00,TWD,小林,False,False
2025-04-09 00:00:00,熊仔,One,-20400.00,TWD,iPhone,False,False
2025-04-10 00:00:00,增肥,Two,-210.00,TWD,雞肉飯,False,False
2025-04-10 00:00:00,增肥,Two,-80.00,TWD,麻糬冰,False,False
2025-04-11 00:00:00,增肥,One,-130.00,TWD,炒飯,False,False
2025-04-11 00:00:00,增肥,One,-75.00,TWD,50嵐,False,False
2025-04-11 00:00:00,增肥,Two,-50.00,TWD,甜甜圈,False,False
2025-04-11 00:00:00,增肥,Two,-350.00,TWD,The slice shop,False,False
2025-04-11 00:00:00,保險,One,-2833.00,TWD,,False,False
2025-04-12 00:00:00,機啪,One,-19.00,TWD,,False,False
2025-04-12 00:00:00,增肥,One,-28.00,TWD,711,False,False
2025-04-12 00:00:00,一起,One,-25.00,TWD,,False,False
2025-04-12 00:00:00,寶包,One,-4862.00,TWD,,False,False
2025-04-12 00:00:00,一起,One,-20.00,TWD,,False,False
